Timestamp;Inlet Steam Pressure;Outlet Steam Pressure;X-axis Vibration;Y-axis Vibration;Z-axis Vibration;Bearing Temperature;Inlet Steam Flow;Outlet Steam Flow;Casing Temperature;Inlet Steam Pressure_health;Outlet Steam Pressure_health;X-axis Vibration_health;Y-axis Vibration_health;Z-axis Vibration_health;Bearing Temperature_health;Inlet Steam Flow_health;Outlet Steam Flow_health;Casing Temperature_health;Bearing Wear_health;Pressure Control System Failure_health;Overheating_health;Blade Erosion_health;Misalignment of Rotating Components_health;Debris Accumulation on Blades_health;Turbine_health
31/10/2024 10:57;68,98;88,34784625;5,8;5,38;4,43;61,4;10,1;9,79;52,02;1;0,4954;0,0989;0,3089;0,7845;0,6201;1;1;0,9327;0,3426;0,2971;0,7951;0,7298;0,3974;1;0,5937
31/10/2024 10:58;69,03;88,342847;5,8;5,39;4,43;61,4;10,09;9,8;51,98;0,9838;0,508;0,1025;0,3047;0,7836;0,62;1;1;0,934;0,3424;0,3052;0,7947;0,7296;0,3969;1;0,5948
31/10/2024 10:59;69,03;88,33784774;5,79;5,39;4,43;61,34;10,11;9,79;52,02;0,9767;0,5002;0,1028;0,3043;0,7827;0,622;1;1;0,9327;0,343;0,3015;0,7921;0,7271;0,3966;1;0,5934
31/10/2024 11:00;68,95;88,33284849;5,82;5,38;4,43;61,47;10,09;9,79;52,04;0,9961;0,4964;0,0924;0,3095;0,7848;0,6177;1;1;0,9319;0,3399;0,2944;0,794;0,7283;0,3956;1;0,592
31/10/2024 11:01;68,95;88,32784923;5,8;5,4;4,44;61,64;10,1;9,78;52,03;0,9905;0,4951;0,102;0,2979;0,7818;0,6121;1;1;0,9324;0,3373;0,2985;0,7925;0,7282;0,3939;1;0,5918
31/10/2024 11:02;68,89;88,32284998;5,81;5,39;4,44;61,61;10,09;9,81;52,01;1;0,5005;0,0975;0,3045;0,7818;0,6129;1;1;0,9331;0,3383;0,299;0,7953;0,73;0,3946;1;0,5929
31/10/2024 11:03;68,91;88,31785072;5,81;5,4;4,44;61,63;10,09;9,79;51,99;0,989;0,4945;0,0959;0,3023;0,7802;0,6123;1;1;0,9337;0,3369;0,2952;0,7923;0,7266;0,3928;1;0,5906
31/10/2024 11:04;68,86;88,31285147;5,81;5,4;4,44;61,76;10,1;9,8;52,1;1;0,5002;0,097;0,2987;0,7804;0,6079;1;1;0,93;0,3345;0,2986;0,7941;0,7296;0,392;1;0,5915
31/10/2024 11:05;68,87;88,30785221;5,81;5,4;4,44;61,51;10,1;9,78;52,02;0,9905;0,5063;0,097;0,3019;0,7802;0,6164;1;1;0,9326;0,3384;0,3017;0,7946;0,729;0,393;1;0,5928
31/10/2024 11:06;68,81;88,30285296;5,82;5,4;4,45;61,66;10,13;9,8;51,91;1;0,5078;0,0918;0,3019;0,7763;0,6114;1;1;0,9362;0,3351;0,2998;0,7965;0,7293;0,39;1;0,5918
31/10/2024 11:07;68,81;88,2978537;5,81;5,4;4,43;61,62;10,11;9,8;52,03;0,9975;0,4986;0,0957;0,3008;0,7852;0,6126;1;1;0,9322;0,3364;0,2972;0,7941;0,7295;0,3939;1;0,5918
31/10/2024 11:08;68,81;88,29285445;5,8;5,4;4,44;61,6;10,1;9,8;52,03;0,989;0,4971;0,0988;0,2987;0,781;0,6133;1;1;0,9324;0,3369;0,298;0,7926;0,7277;0,3929;1;0,5913
31/10/2024 11:09;68,76;88,28785519;5,81;5,4;4,45;61,78;10,11;9,81;51,9;0,9984;0,5074;0,0959;0,2992;0,7753;0,6073;1;1;0,9366;0,3341;0,3016;0,7961;0,7295;0,3901;1;0,5919
31/10/2024 11:10;68,74;88,28285594;5,82;5,4;4,44;61,83;10,1;9,81;52,03;1;0,4914;0,0904;0,3014;0,7788;0,6057;1;1;0,9324;0,3325;0,2909;0,7927;0,7268;0,3902;1;0,5888
31/10/2024 11:11;68,67;88,27785668;5,83;5,39;4,44;61,79;10,09;9,81;51,99;1;0,4944;0,0869;0,3028;0,7777;0,6071;1;1;0,9338;0,3323;0,2906;0,7934;0,7265;0,3891;1;0,5887
31/10/2024 11:12;68,72;88,27285743;5,82;5,4;4,45;61,76;10,11;9,8;52,07;0,9917;0,503;0,0904;0,2983;0,7753;0,6079;1;1;0,9311;0,3322;0,2967;0,793;0,7267;0,388;1;0,5894
31/10/2024 11:13;68,73;88,26785817;5,83;5,41;4,45;61,77;10,1;9,81;51,99;0,9828;0,4919;0,0863;0,2975;0,7764;0,6078;1;1;0,9335;0,3305;0,2891;0,7898;0,7229;0,3867;1;0,5865
31/10/2024 11:14;68,71;88,26285892;5,82;5,42;4,45;61,92;10,11;9,81;52,02;0,9833;0,5002;0,0891;0,2919;0,7762;0,6026;1;1;0,9327;0,3279;0,2946;0,7907;0,7248;0,3857;1;0,5873
31/10/2024 11:15;68,69;88,25785966;5,83;5,4;4,44;61,8;10,1;9,8;51,96;0,9826;0,4968;0,0852;0,3003;0,7777;0,6066;1;1;0,9347;0,3307;0,291;0,7908;0,7237;0,3877;1;0,5873
31/10/2024 11:16;68,64;88,25286041;5,82;5,39;4,45;61,89;10,11;9,81;51,93;0,9936;0,5028;0,0897;0,305;0,7753;0,6037;1;1;0,9356;0,3328;0,2963;0,7941;0,7269;0,39;1;0,59
31/10/2024 11:17;68,67;88,24786115;5,82;5,4;4,46;61,99;10,09;9,8;51,94;0,9761;0,4931;0,088;0,2979;0,7725;0,6004;1;1;0,9353;0,3288;0,2906;0,7889;0,7216;0,3861;1;0,586
31/10/2024 11:18;68,58;88,2428619;5,84;5,41;4,45;62,09;10,11;9,8;52,02;1;0,4935;0,0785;0,2975;0,7755;0,597;1;1;0,9326;0,3243;0,286;0,7917;0,7246;0,3838;1;0,5851
31/10/2024 11:19;68,59;88,23786264;5,83;5,4;4,45;61,82;10,08;9,81;51,9;0,9914;0,4997;0,0826;0,299;0,7749;0,6058;1;1;0,9366;0,3292;0,2912;0,7928;0,7248;0,3855;1;0,5872
31/10/2024 11:20;68,51;88,23286339;5,82;5,41;4,46;62,26;10,1;9,79;52,02;1;0,5026;0,0888;0,2975;0,7697;0,5914;1;1;0,9326;0,3259;0,2957;0,7935;0,7269;0,3853;1;0,5879
31/10/2024 11:21;68,47;88,22786413;5,83;5,42;4,46;62,16;10,1;9,8;51,97;1;0,5005;0,0845;0,2908;0,7702;0,5946;1;1;0,9342;0,3233;0,2925;0,793;0,7259;0,3818;1;0,5861
31/10/2024 11:22;68,52;88,22286488;5,84;5,42;4,46;62,09;10,09;9,8;51,98;0,9918;0,5052;0,0816;0,2895;0,7698;0,5971;1;1;0,9339;0,3227;0,2934;0,7923;0,7247;0,3803;1;0,5856
31/10/2024 11:23;68,45;88,21786562;5,83;5,41;4,45;62,08;10,09;9,79;51,98;1;0,504;0,0858;0,2943;0,7746;0,5973;1;1;0,9341;0,3258;0,2949;0,794;0,7274;0,3849;1;0,5878
31/10/2024 11:24;68,47;88,21286637;5,85;5,4;4,46;62,06;10,1;9,79;51,99;0,9974;0,4978;0,0761;0,3004;0,7692;0,5979;1;1;0,9337;0,3248;0,287;0,7923;0,7234;0,3819;1;0,5849
31/10/2024 11:25;68,46;88,20786711;5,85;5,42;4,46;62,26;10,09;9,8;51,89;0,9938;0,5017;0,074;0,2903;0,7684;0,5914;1;1;0,9369;0,3186;0,2878;0,7918;0,723;0,3776;1;0,5831
31/10/2024 11:26;68,4;88,20286786;5,86;5,4;4,46;62,07;10,12;9,82;52,03;1;0,4963;0,0693;0,3011;0,769;0,5976;1;1;0,9322;0,3227;0,2828;0,7919;0,7225;0,3798;1;0,5833
31/10/2024 11:27;68,39;88,1978686;5,84;5,42;4,46;62,19;10,09;9,81;52,04;1;0,4995;0,0776;0,2916;0,7692;0,5936;1;1;0,9321;0,3209;0,2885;0,7921;0,7244;0,3795;1;0,5842
31/10/2024 11:28;68,41;88,19286935;5,85;5,41;4,46;62,17;10,1;9,81;52,01;0,9901;0,5073;0,0748;0,2943;0,7675;0,5944;1;1;0,9331;0,3212;0,291;0,7919;0,7233;0,3789;1;0,5844
31/10/2024 11:29;68,31;88,18787009;5,84;5,41;4,47;62,23;10,11;9,81;52,03;1;0,4961;0,0818;0,2934;0,767;0,5923;1;1;0,9322;0,3225;0,2889;0,7918;0,7241;0,3807;1;0,5847
31/10/2024 11:30;68,33;88,18287084;5,85;5,41;4,47;62,08;10,11;9,8;51,96;1;0,501;0,0738;0,293;0,7661;0,5973;1;1;0,9347;0,3214;0,2874;0,7928;0,7235;0,3776;1;0,5838
31/10/2024 11:31;68,31;88,17787158;5,85;5,42;4,47;62,38;10,1;9,78;51,98;1;0,5003;0,0731;0,2923;0,764;0,5874;1;1;0,9341;0,3176;0,2867;0,792;0,7229;0,3765;1;0,5826
31/10/2024 11:32;68,3;88,17287232;5,86;5,42;4,46;62,29;10,11;9,81;52;0,9997;0,5055;0,0696;0,2901;0,7709;0,5904;1;1;0,9333;0,3167;0,2876;0,7926;0,7243;0,3769;1;0,583
31/10/2024 11:33;68,3;88,16787307;5,86;5,41;4,47;62,34;10,11;9,79;51,98;0,9923;0,4972;0,068;0,2941;0,7661;0,5888;1;1;0,9339;0,317;0,2826;0,7901;0,7206;0,3761;1;0,5811
31/10/2024 11:34;68,26;88,16287381;5,85;5,41;4,48;62,46;10,1;9,79;52,05;1;0,4959;0,0755;0,293;0,7616;0,5848;1;1;0,9318;0,3178;0,2857;0,7909;0,7222;0,3767;1;0,5822
31/10/2024 11:35;68,3;88,15787456;5,85;5,42;4,47;62,39;10,08;9,8;52,01;0,9784;0,4907;0,0755;0,2911;0,7666;0,587;1;1;0,9328;0,3179;0,2831;0,7866;0,7185;0,3777;1;0,5806
31/10/2024 11:36;68,21;88,1528753;5,86;5,42;4,47;62,49;10,09;9,8;52,09;1;0,5094;0,068;0,2918;0,7638;0,5836;1;1;0,9304;0,3145;0,2887;0,7924;0,7236;0,3746;1;0,5823
31/10/2024 11:37;68,16;88,14787605;5,86;5,42;4,47;62,36;10,09;9,81;51,93;1;0,5059;0,0686;0,2882;0,7632;0,588;1;1;0,9358;0,315;0,2872;0,7928;0,7229;0,3733;1;0,5819
31/10/2024 11:38;68,2;88,14287679;5,86;5,43;4,48;62,61;10,11;9,81;52;0,9918;0,4982;0,069;0,2852;0,7614;0,5797;1;1;0,9335;0,3113;0,2836;0,7891;0,7201;0,3719;1;0,5793
31/10/2024 11:39;68,13;88,13787754;5,86;5,41;4,47;62,42;10,1;9,79;52;1;0,4991;0,0689;0,2952;0,7644;0,586;1;1;0,9333;0,3167;0,284;0,7915;0,7221;0,3762;1;0,5817
31/10/2024 11:40;68,07;88,13287828;5,87;5,43;4,47;62,35;10,11;9,83;51,97;1;0,5025;0,0673;0,2872;0,7644;0,5885;1;1;0,9343;0,3143;0,2849;0,7919;0,7224;0,373;1;0,5811
31/10/2024 11:41;68,1;88,12787903;5,86;5,43;4,48;62,46;10,1;9,8;51,97;1;0,5038;0,0684;0,2842;0,7588;0,5846;1;1;0,9344;0,3124;0,2861;0,7918;0,7218;0,3705;1;0,5804
31/10/2024 11:42;68,15;88,12287977;5,88;5,43;4,49;62,52;10,1;9,8;51,94;0,9823;0,5049;0,0616;0,2872;0,7545;0,5828;1;1;0,9352;0,3105;0,2832;0,7888;0,7172;0,3678;1;0,5779
31/10/2024 11:43;68,11;88,11788052;5,88;5,42;4,48;62,74;10,1;9,79;52;0,9902;0,5023;0,0597;0,2883;0,7589;0,5754;1;1;0,9334;0,3078;0,281;0,7889;0,7185;0,369;1;0,5775
31/10/2024 11:44;68,1;88,11288126;5,87;5,42;4,49;62,59;10,11;9,79;51,98;0,9856;0,4957;0,0654;0,2901;0,7549;0,5805;1;1;0,9342;0,312;0,2806;0,7879;0,7169;0,3701;1;0,5779
31/10/2024 11:45;68,04;88,10788201;5,87;5,43;4,48;62,69;10,1;9,79;52,09;1;0,5006;0,0655;0,2868;0,7623;0,577;1;1;0,9303;0,3098;0,2831;0,7901;0,7214;0,3716;1;0,5793
31/10/2024 11:46;67,97;88,10288275;5,89;5,42;4,49;62,67;10,12;9,79;51,99;1;0,4892;0,0567;0,2896;0,7571;0,5776;1;1;0,9335;0,308;0,2729;0,7884;0,7172;0,3678;1;0,5757
31/10/2024 11:47;68,02;88,0978835;5,88;5,43;4,49;62,69;10,1;9,81;51,89;0,9944;0,5028;0,0588;0,2838;0,7564;0,577;1;1;0,9369;0,3066;0,2808;0,7901;0,7187;0,3663;1;0,5771
31/10/2024 11:48;67,95;88,09288424;5,88;5,44;4,49;62,64;10,09;9,79;51,91;1;0,5065;0,0605;0,2818;0,7554;0,5786;1;1;0,9364;0,307;0,2835;0,7916;0,7204;0,3659;1;0,5781
31/10/2024 11:49;67,99;88,08788499;5,88;5,43;4,48;62,69;10,09;9,8;52,03;0,9888;0,5083;0,0613;0,2856;0,7618;0,577;1;1;0,9322;0,308;0,2848;0,7895;0,72;0,3695;1;0,5786
31/10/2024 11:50;67,93;88,08288573;5,88;5,43;4,49;62,78;10,1;9,8;52,01;1;0,4913;0,0593;0,2849;0,7539;0,574;1;1;0,9331;0,3061;0,2753;0,7884;0,7174;0,366;1;0,5755
31/10/2024 11:51;67,91;88,07788648;5,88;5,43;4,5;62,78;10,1;9,83;52,03;1;0,4965;0,06;0,2843;0,7517;0,574;1;1;0,9323;0,3061;0,2782;0,7891;0,718;0,3653;1;0,5761
31/10/2024 11:52;67,83;88,07288722;5,89;5,42;4,5;62,95;10,1;9,8;52,01;1;0,4945;0,0562;0,2889;0,7522;0,5683;1;1;0,9329;0,3045;0,2754;0,7886;0,7171;0,3658;1;0,5752
31/10/2024 11:53;67,85;88,06788797;5,89;5,43;4,49;62,82;10,12;9,8;51,99;1;0,5054;0,0555;0,287;0,7574;0,5725;1;1;0,9338;0,305;0,2804;0,7907;0,7197;0,3667;1;0,5771
31/10/2024 11:54;67,88;88,06288871;5,89;5,43;4,5;62,75;10,09;9,8;52,03;0,9918;0,4996;0,0575;0,2857;0,7512;0,575;1;1;0,9323;0,3061;0,2785;0,7883;0,7167;0,3648;1;0,5757
31/10/2024 11:55;67,83;88,05788946;5,89;5,42;4,51;62,87;10,1;9,8;52,05;1;0,4966;0,0568;0,2875;0,7448;0,5711;1;1;0,9316;0,3051;0,2767;0,7889;0,7164;0,363;1;0,575
31/10/2024 11:56;67,86;88,0528902;5,88;5,42;4,5;62,92;10,1;9,8;51,94;0,9864;0,498;0,0585;0,2885;0,7516;0,5694;1;1;0,9352;0,3055;0,2783;0,7875;0,7158;0,3662;1;0,5755
31/10/2024 11:57;67,76;88,04789095;5,88;5,44;4,5;63;10,09;9,81;52,06;1;0,4998;0,0577;0,2824;0,7516;0,5668;1;1;0,9312;0,3023;0,2788;0,7889;0,7182;0,3639;1;0,5753
31/10/2024 11:58;67,79;88,04289169;5,9;5,43;4,5;62,94;10,09;9,8;52;0,9953;0,4886;0,048;0,2842;0,751;0,5685;1;1;0,9333;0,3003;0,2683;0,7862;0,7138;0,3611;1;0,5716
31/10/2024 11:59;67,79;88,03789244;5,9;5,43;4,5;62,95;10,11;9,79;51,9;0,9904;0,5031;0,0521;0,2857;0,7482;0,5683;1;1;0,9366;0,302;0,2776;0,7887;0,7157;0,362;1;0,5743
31/10/2024 12:00;67,74;88,03289318;5,9;5,43;4,5;62,97;10,1;9,81;51,96;0,9987;0,5041;0,0479;0,2845;0,7496;0,5676;1;1;0,9346;0,3;0,276;0,7896;0,7167;0,3607;1;0,5738
31/10/2024 12:01;67,83;88,02789393;5,9;5,43;4,5;63,18;10,1;9,79;52,02;0,9617;0,5017;0,0489;0,2873;0,749;0,5608;1;1;0,9328;0,299;0,2753;0,7825;0,7102;0,3617;1;0,5715
31/10/2024 12:02;67,65;88,02289467;5,91;5,44;4,51;63,11;10,11;9,8;52;1;0,4961;0,0472;0,2811;0,7465;0,5629;1;1;0,9335;0,2971;0,2717;0,7878;0,715;0,3583;1;0,5716
31/10/2024 12:03;67,64;88,01789542;5,91;5,44;4,5;63,08;10,08;9,8;52,01;1;0,5032;0,0443;0,2786;0,7492;0,5641;1;1;0,9331;0,2957;0,2737;0,7887;0,7161;0,3574;1;0,5719
31/10/2024 12:04;67,62;88,01289616;5,91;5,45;4,5;63,16;10,12;9,8;52,02;1;0,4937;0,0466;0,2765;0,7504;0,5612;1;1;0,9326;0,2948;0,2702;0,7868;0,7151;0,3578;1;0,5708
31/10/2024 12:05;67,64;88,00789691;5,92;5,42;4,51;63,19;10,09;9,8;52,09;1;0,4971;0,0391;0,2877;0,7447;0,5604;1;1;0,9305;0,2957;0,2681;0,7872;0,7135;0,3572;1;0,5703
31/10/2024 12:06;67,53;88,00289765;5,9;5,44;4,5;63,22;10,09;9,79;51,99;1;0,4943;0,0496;0,2813;0,7506;0,5594;1;1;0,9335;0,2968;0,2719;0,7874;0,7157;0,3605;1;0,5721
31/10/2024 12:07;67,66;87,9978984;5,92;5,44;4,52;63,05;10,11;9,8;51,98;0,9804;0,4999;0,04;0,2808;0,7423;0,565;1;1;0,9339;0,2952;0,2699;0,7849;0,7104;0,3543;1;0,5691
31/10/2024 12:08;67,56;87,99289914;5,92;5,44;4,5;63,29;10,08;9,81;52,03;1;0,4968;0,0413;0,2787;0,749;0,5569;1;1;0,9322;0,2923;0,2691;0,7869;0,7145;0,3563;1;0,5698
31/10/2024 12:09;67,52;87,98789989;5,92;5,43;4,51;63,23;10,09;9,8;52,1;1;0,488;0,0399;0,2832;0,7454;0,5591;1;1;0,9301;0,2941;0,2639;0,7854;0,7122;0,3562;1;0,5686
31/10/2024 12:10;67,53;87,98290063;5,92;5,44;4,51;63,27;10,12;9,79;51,95;1;0,5008;0,0418;0,2804;0,7446;0,5576;1;1;0,9348;0,2933;0,2713;0,7882;0,7145;0,3556;1;0,5705
31/10/2024 12:11;67,52;87,97790138;5,93;5,44;4,51;63,36;10,09;9,79;51,98;0,9984;0,5058;0,036;0,2796;0,7438;0,5548;1;1;0,934;0,2901;0,2709;0,7881;0,714;0,3531;1;0,5694
31/10/2024 12:12;67,53;87,97290212;5,91;5,45;4,52;63,29;10,08;9,79;52,02;0,9894;0,4999;0,0458;0,2764;0,7422;0,557;1;1;0,9328;0,2931;0,2728;0,7859;0,7129;0,3548;1;0,5699
31/10/2024 12:13;67,53;87,96790287;5,93;5,45;4,51;63,26;10,1;9,8;52,07;0,9817;0,4996;0,0353;0,2749;0,745;0,5581;1;1;0,9311;0,2894;0,2675;0,7837;0,7103;0,3517;1;0,5671
31/10/2024 12:14;67,5;87,96290361;5,93;5,44;4,51;63,47;10,09;9,79;51,96;0,988;0,4975;0,036;0,2807;0,747;0,551;1;1;0,9347;0,2892;0,2667;0,7849;0,7114;0,3545;1;0,5678
31/10/2024 12:15;67,45;87,95790436;5,92;5,45;4,52;63,27;10,12;9,81;52,06;0,9964;0,5121;0,0392;0,2766;0,7414;0,5578;1;1;0,9314;0,2912;0,2757;0,7885;0,7149;0,3524;1;0,5705
31/10/2024 12:16;67,42;87,9529051;5,93;5,45;4,52;63,52;10,08;9,81;51,93;1;0,4955;0,0327;0,2748;0,738;0,5493;1;1;0,9358;0,2856;0,2641;0,7862;0,711;0,3485;1;0,5659
31/10/2024 12:17;67,34;87,94790585;5,92;5,45;4,52;63,39;10,1;9,8;51,94;1;0,5014;0,0414;0,2756;0,7405;0,5535;1;1;0,9355;0,2902;0,2714;0,7878;0,7139;0,3525;1;0,5693
31/10/2024 12:18;67,37;87,94290659;5,92;5,45;4,52;63,52;10,09;9,8;52,02;1;0,4981;0,0399;0,2772;0,7402;0,5492;1;1;0,9328;0,2888;0,269;0,7866;0,713;0,3524;1;0,5683
31/10/2024 12:19;67,32;87,93790734;5,93;5,45;4,51;63,53;10,13;9,78;51,99;1;0,4975;0,0367;0,2774;0,7435;0,549;1;1;0,9338;0,2877;0,2671;0,7865;0,7129;0,3525;1;0,5678
31/10/2024 12:20;67,28;87,93290808;5,93;5,45;4,53;63,39;10,1;9,8;52,02;1;0,4892;0,0331;0,2764;0,7341;0,5537;1;1;0,9327;0,2877;0,2611;0,7849;0,7094;0,3479;1;0,5652
31/10/2024 12:21;67,23;87,92790883;5,93;5,44;4,52;63,52;10,09;9,8;51,96;1;0,49;0,0348;0,2784;0,7376;0,5492;1;1;0,9347;0,2874;0,2624;0,7854;0,7104;0,3502;1;0,566
31/10/2024 12:22;67,23;87,92290957;5,93;5,45;4,52;63,58;10,1;9,79;51,96;1;0,4979;0,0351;0,277;0,7386;0,5474;1;1;0,9345;0,2865;0,2665;0,7865;0,7119;0,3502;1;0,5669
31/10/2024 12:23;67,3;87,91791032;5,94;5,44;4,52;63,47;10,09;9,81;52,07;0,9933;0,4979;0,0306;0,2784;0,7398;0,5509;1;1;0,9309;0,2866;0,2643;0,7848;0,7103;0,3496;1;0,5659
31/10/2024 12:24;67,26;87,91291106;5,94;5,45;4,53;63,62;10,09;9,81;52,09;1;0,4999;0,0279;0,2725;0,7349;0,546;1;1;0,9304;0,2821;0,2639;0,7854;0,7105;0,3451;1;0,5645
31/10/2024 12:25;67,23;87,90791181;5,94;5,46;4,53;63,63;10,1;9,79;52,09;1;0,4945;0,032;0,2716;0,7347;0,5457;1;1;0,9305;0,2831;0,2633;0,7847;0,7102;0,3461;1;0,5646
31/10/2024 12:26;67,26;87,90291255;5,95;5,45;4,53;63,5;10,11;9,81;51,99;0,9868;0,5096;0,0248;0,2733;0,7338;0,5499;1;1;0,9336;0,2827;0,2672;0,7854;0,7092;0,344;1;0,5647
31/10/2024 12:27;67,21;87,8979133;5,95;5,44;4,54;63,69;10,08;9,82;52,01;0,9962;0,5041;0,0241;0,2791;0,7321;0,5438;1;1;0,9331;0,2823;0,2641;0,786;0,7094;0,3451;1;0,5645
31/10/2024 12:28;67,21;87,89291404;5,94;5,44;4,53;63,68;10,12;9,79;51,96;0,9911;0,503;0,0292;0,2788;0,7348;0,5439;1;1;0,9347;0,284;0,2661;0,7855;0,7097;0,3476;1;0,5655
31/10/2024 12:29;67,22;87,88791479;5,94;5,45;4,54;63,74;10,11;9,79;52,07;0,9784;0,5025;0,0304;0,2746;0,7303;0,5421;1;1;0,9309;0,2824;0,2665;0,7824;0,7069;0,3451;1;0,5639
31/10/2024 12:30;67,18;87,88291553;5,95;5,45;4,53;63,89;10,11;9,79;52;0,9881;0,5012;0,0248;0,2769;0,7335;0,5371;1;1;0,9333;0,2796;0,263;0,7837;0,7079;0,3451;1;0,5632
31/10/2024 12:31;67,1;87,87791628;5,95;5,45;4,53;63,81;10,1;9,81;52,03;1;0,4984;0,024;0,2746;0,7342;0,5398;1;1;0,9324;0,2795;0,2612;0,7851;0,7094;0,3443;1;0,5632
31/10/2024 12:32;67,05;87,87291702;5,95;5,45;4,53;63,81;10,11;9,81;52,02;1;0,4913;0,0255;0,2743;0,7362;0,5398;1;1;0,9326;0,2799;0,2584;0,7839;0,7088;0,3453;1;0,5627
31/10/2024 12:33;67,11;87,86791777;5,96;5,46;4,54;63,92;10,1;9,8;52,04;0,9894;0,5023;0,0209;0,2719;0,7316;0,5359;1;1;0,9319;0,2762;0,2616;0,7833;0,7074;0,3415;1;0,5617
31/10/2024 12:34;67,02;87,86291851;5,96;5,45;4,55;63,9;10,11;9,79;52,04;1;0,4993;0,0179;0,2727;0,7267;0,5368;1;1;0,932;0,2758;0,2586;0,7845;0,7073;0,3391;1;0,5609
31/10/2024 12:35;67,08;87,85791926;5,96;5,46;4,54;63,76;10,1;9,82;52,02;0,9856;0,4983;0,0175;0,2707;0,7286;0,5415;1;1;0,9326;0,2766;0,2579;0,7822;0,705;0,3389;1;0,5601
31/10/2024 12:36;66,99;87,85292;5,97;5,46;4,54;63,92;10,1;9,8;52,03;1;0,496;0,0151;0,2704;0,7315;0,536;1;1;0,9325;0,2738;0,2555;0,7837;0,7071;0,339;1;0,5598
31/10/2024 12:37;66,99;87,84792075;5,97;5,45;4,55;64,01;10,1;9,79;51,97;1;0,502;0,016;0,2747;0,7266;0,5329;1;1;0,9343;0,2745;0,259;0,7851;0,7074;0,3391;1;0,5609
31/10/2024 12:38;66,96;87,84292149;5,96;5,46;4,55;63,83;10,09;9,82;52,12;1;0,5047;0,0189;0,2695;0,7249;0,5389;1;1;0,9294;0,2758;0,2618;0,785;0,7081;0,3378;1;0,5614
31/10/2024 12:39;66,99;87,83792224;5,96;5,45;4,54;63,98;10,09;9,81;51,97;0,9897;0,4998;0,02;0,2737;0,729;0,534;1;1;0,9343;0,2759;0,2599;0,7833;0,7064;0,3409;1;0,5611
31/10/2024 12:40;66,94;87,83292298;5,96;5,46;4,54;64,05;10,12;9,82;52,03;0,9986;0,4883;0,0209;0,2684;0,7283;0,5318;1;1;0,9325;0,2737;0,2546;0,7822;0,706;0,3392;1;0,5593
31/10/2024 12:41;66,98;87,82792373;5,98;5,46;4,55;63,91;10,09;9,8;51,97;0,9816;0,4984;0,0087;0,2712;0,7248;0,5363;1;1;0,9344;0,2721;0,2536;0,7811;0,7022;0,3349;1;0,5573
31/10/2024 12:42;66,89;87,82292447;5,96;5,47;4,54;64;10,1;9,8;52,04;1;0,5028;0,0188;0,2672;0,7317;0,5335;1;1;0,9319;0,2732;0,2608;0,7846;0,7089;0,3392;1;0,5611
31/10/2024 12:43;66,89;87,81792522;5,98;5,46;4,54;64,12;10,09;9,8;52,07;0,9965;0,4976;0,0117;0,2687;0,7286;0,5294;1;1;0,931;0,2699;0,2547;0,7825;0,7057;0,3363;1;0,5582
31/10/2024 12:44;66,82;87,81292596;5,98;5,46;4,55;64,14;10,11;9,8;51,95;1;0,4972;0,0104;0,2686;0,7227;0,5285;1;1;0,935;0,2692;0,2538;0,7836;0,7051;0,3339;1;0,5576
31/10/2024 12:45;66,88;87,80792671;5,97;5,46;4,55;64,15;10,08;9,8;52,06;0,9869;0,5159;0,0142;0,2698;0,7254;0,5283;1;1;0,9313;0,2708;0,265;0,7841;0,7071;0,3365;1;0,5606
31/10/2024 12:46;66,85;87,80292745;5,98;5,47;4,56;64,12;10,09;9,81;51,97;0,9891;0,4964;0,0096;0,2636;0,7203;0,5294;1;1;0,9344;0,2675;0,253;0,7812;0,7026;0,3312;1;0,5559
31/10/2024 12:47;66,78;87,7979282;5,99;5,47;4,55;64,24;10,1;9,81;51,93;1;0,4984;0,0046;0,2665;0,7271;0,5253;1;1;0,9358;0,2655;0,2515;0,7833;0,705;0,3327;1;0,5563
31/10/2024 12:48;66,8;87,79292894;5,98;5,47;4,55;64,32;10,09;9,8;51,91;0,9936;0,4897;0,0089;0,2674;0,7269;0,5227;1;1;0,9363;0,2663;0,2493;0,781;0,7032;0,3344;1;0,5557
31/10/2024 12:49;66,72;87,78792969;5,98;5,48;4,55;64,33;10,09;9,78;51,94;1;0,506;0,0091;0,2616;0,7234;0,5222;1;1;0,9355;0,2643;0,2576;0,7843;0,7064;0,3314;1;0,5573
31/10/2024 12:50;66,84;87,78293043;5,98;5,46;4,55;64,21;10,12;9,81;52,06;0,9676;0,5036;0,011;0,2709;0,7256;0,5264;1;1;0,9313;0,2694;0,2573;0,7786;0,7013;0,3358;1;0,5571
31/10/2024 12:51;66,78;87,77793118;5,99;5,47;4,56;64,24;10,12;9,81;52,02;0,9791;0,498;0,0061;0,2653;0,7209;0,5253;1;1;0,9327;0,2656;0,2521;0,7792;0,7007;0,3308;1;0,5547
31/10/2024 12:52;66,69;87,77293192;5,99;5,47;4,55;64,37;10,1;9,8;52,07;1;0,5091;0,0036;0,2661;0,7259;0,5209;1;1;0,9309;0,2635;0,2563;0,7839;0,7064;0,3319;1;0,557
31/10/2024 12:53;66,72;87,76793267;5,99;5,46;4,56;64,34;10,11;9,8;52,08;0,9873;0,5038;0,006;0,2682;0,7222;0,522;1;1;0,9307;0,2654;0,2549;0,7812;0,7032;0,3321;1;0,5561
